case_id,seed,timestamp,S,mu,delta,lf_success,lf_peak_force,lf_safety_violated,lf_max_rotation_deg,lf_wall_time,lf_connector_failed_t,hf_success,hf_peak_force,hf_safety_violated,hf_max_rotation_deg,hf_wall_time,hf_connector_failed_t,hf_failure_sequence,hf_n_failed,force_discrepancy,adequate_label,success_agree,safety_agree,speedup_ratio,phase
274,216,2026-09-21T15:19:19,57.36927742018787,0.4309588234288769,0.0013260852391061618,1,58.20825998708303,0,0.05660834502347193,0.02721714199287817,1.784,1,1.1859643583408297,0,0.0006105863559802694,0.009449662000406533,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,48.08095220375483,0,1,1,0.3471952346384936,lhs_main
276,218,2026-09-21T15:19:19,34.04557902172908,0.27176465388611093,0.006756997359213343,1,1.2577002589551802,0,0.0010620066708707779,0.005995937972329557,0.0,1,1.5056722346755929,0,0.014637778468329943,0.009570640977472067,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.1646918698569479,0,1,1,1.596187455847489,lhs_main
277,219,2026-09-21T15:19:19,71.45891872690319,0.46625702162677085,0.006677745781846622,1,1.1990868325791446,0,0.0008247476910712357,0.005928320984821767,0.0,1,1.498773412340711,0,0.2070085781098347,0.011324204970151186,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.19995456103903697,0,1,1,1.9101875554890597,lhs_main
278,220,2026-09-21T15:19:19,112.59785447100487,0.5617073192779568,0.0064555985871525235,1,1.1856605838629322,0,0.001455332678072083,0.006435521005187184,0.0,0,1.6397034384452236,1,0.01146512703967306,0.0058807129971683025,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.27690547201194965,0,0,0,0.9137897292897199,lhs_main
279,221,2026-09-21T15:19:19,37.76724973914834,0.11376773038497286,0.0012346191313511964,0,6.291027047688532,1,0.0015031636223842202,0.0016364399925805628,0.0,1,1.185486218729439,0,0.0001658283835830479,0.009547579975333065,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,4.306706183755578,0,0,0,5.83435996346993,lhs_main
280,222,2026-09-21T15:19:19,88.40217339946328,0.6662216428007601,0.0056825748843058925,1,1.208413617392861,0,0.0027206605083635303,0.005997916974592954,0.0,1,1.1975376269628004,0,0.22276699190415797,0.009600625955499709,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.009081961338988847,1,1,1,1.6006600285011867,lhs_main
281,223,2026-09-21T15:19:19,31.601935667134747,0.7536017657560038,0.0018968280701879303,1,1.194102791230746,0,0.000506713852934831,0.005856549018062651,0.0,1,1.1870104326824396,0,0.009611367110819252,0.010772667010314763,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.005974975748341963,1,1,1,1.83942232483497,lhs_main
282,224,2026-09-21T15:19:19,41.92148545683162,0.11668793100289535,0.006595914717235285,1,1.28860847586481,0,0.00026810445466352896,0.005884204991161823,0.0,1,1.1868518327700859,0,0.011839621772687098,0.009319411998149008,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.08573660189513829,1,1,1,1.5838013821997914,lhs_main
284,226,2026-09-21T15:19:19,80.76381466955382,0.44733005492898126,0.005615285614576413,1,1.191970080372845,0,0.0013589316673154246,0.006185568985529244,0.0,0,1.38557578559617,1,0.031048126282253175,0.007496079022530466,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.13972942312933276,0,0,0,1.211865721660704,lhs_main
285,227,2026-09-21T15:19:19,55.753429543011265,0.14859111693755966,0.0021201568393215747,0,11.33840117398712,1,0.0013817573572743652,0.0015366640291176736,0.0,1,1.1854713094033598,0,0.0007048487647043341,0.009597551019396633,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,8.564466962674674,0,0,0,6.24570552673598,lhs_main
283,225,2026-09-21T15:19:19,32.91324419453548,0.5333429422921335,0.0009735892324189881,1,33.725603710346824,0,0.010050193600576997,0.017165853001642972,1.074,1,1.1862674254561103,0,0.0008907136892888313,0.010128580033779144,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,27.43001753789168,0,1,1,0.5900423377043786,lhs_main
286,228,2026-09-21T15:19:19,42.682710965397035,0.10210939403380907,0.00487865415464709,1,1.2427980068538722,0,0.00038513185527646454,0.00620643503498286,0.0,1,1.5741097494111405,0,0.011780273982204166,0.009504143963567913,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.21047563086449902,0,1,1,1.5313370574246508,lhs_main
287,229,2026-09-21T15:19:19,102.35126650918886,0.7414189762613325,0.005461798580792345,1,1.253977383277952,0,0.005069030878846632,0.006211408996023238,0.0,0,1.224125262785431,1,0.018406296064341108,0.0070087360218167305,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02438649164432237,0,0,0,1.128364921115961,lhs_main
288,230,2026-09-21T15:19:19,86.27017018997314,0.6212617154425082,0.004435793551695368,1,1.2098288304531029,0,0.002993841942196347,0.006140811019577086,0.0,1,1.198814767046096,0,0.012017236872301693,0.010075547965243459,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.00918746057336757,1,1,1,1.6407520005292975,lhs_main
289,231,2026-09-21T15:19:19,111.58837830365572,0.40608674826109437,0.005111367561035813,1,1.193765616428298,0,0.0008209647228071844,0.005953137995675206,0.0,1,1.185033471130212,0,0.048632599007742895,0.009210699005052447,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.007368690852046387,1,1,1,1.547200654804873,lhs_main
290,232,2026-09-21T15:19:19,21.532308703340533,0.14221772957739795,0.00013627883986260328,1,22.346241464439608,0,0.00041552206083707706,0.012728501984383911,0.744,1,1.1854956715073512,0,0.007617279872548169,0.009244273009244353,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,17.849703125466906,0,1,1,0.7262655904509251,lhs_main
291,233,2026-09-21T15:19:19,88.84627448210813,0.27380717827636636,0.004839923336273544,1,1.2147431983747807,0,0.001615232889590505,0.005951909988652915,0.0,1,1.7123529648405926,0,0.018487760503443005,0.009115255030337721,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.29059999701179345,0,1,1,1.5314840190318066,lhs_main
293,235,2026-09-21T15:19:19,26.531881840881695,0.18330165625805594,0.0011434974233439268,1,1.1860620031993423,0,0.0006433002431629157,0.0060582339647226036,0.0,1,1.1854388984109119,0,0.06298648978548782,0.009713607956655324,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0005256321428845412,1,1,1,1.6033728662871298,lhs_main
294,236,2026-09-21T15:19:20,67.9790040568208,0.31644202649061787,0.003985322597239173,1,1.1956670326160141,0,0.0009971571285105104,0.005821514991112053,0.0,1,1.447315953363018,0,0.0071917970681477745,0.009247292997315526,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.17387283002185278,0,1,1,1.5884684676469525,lhs_main
292,234,2026-09-21T15:19:20,116.01808955122573,0.2601780264832483,0.0014263956112186605,1,116.82897669984064,0,0.04808644173808507,0.05087954900227487,3.484,1,1.185507825541535,0,0.002994093171426953,0.009698787005618215,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,97.54762168817709,0,1,1,0.19062250345781512,lhs_main
297,239,2026-09-21T15:19:20,105.51035853434861,0.3305694508986109,0.007878424364935077,1,1.2687580584934248,0,0.0010483078554439623,0.005877727991901338,0.0,1,1.374691672636071,0,0.18598708573606842,0.009845870023127645,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.07705990823346645,1,1,1,1.675114948615151,lhs_main
295,237,2026-09-21T15:19:20,100.27383355192705,0.7171514907845883,0.0017545783098302464,1,101.10461664950776,0,0.12610434725662983,0.04474289098288864,3.028,1,1.1874136554797898,0,0.007269252561316851,0.010585503012407571,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,84.14692094277385,0,1,1,0.23658513743458967,lhs_main
296,238,2026-09-21T15:19:20,99.36167939806747,0.771965247615482,0.0011531606326639354,1,100.20803797597524,0,0.10623594163925053,0.04437820799648762,3.0020000000000002,1,1.1873389351315007,0,0.007001337410590656,0.010923684982117265,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,83.39716327914148,0,1,1,0.2461497540185002,lhs_main
299,241,2026-09-21T15:19:20,83.87324604538614,0.5914254716734405,0.005910074276645472,1,1.1871250921832324,0,0.0005524788966797861,0.006294948048889637,0.0,1,1.1861478622019184,0,0.01358213044400078,0.009094098990317434,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0008238686022667588,1,1,1,1.4446662497749347,lhs_main
300,242,2026-09-21T15:19:20,40.104498825274455,0.5861339944115425,0.0043695467540485755,1,1.1992083283863226,0,0.0017857794121758149,0.005932066997047514,0.0,1,1.1917775159192912,0,0.6438439686588528,0.009382380987517536,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0062350668373699234,1,1,1,1.5816377313653571,lhs_main
301,243,2026-09-21T15:19:20,59.65586081065633,0.5536515042870309,0.003907487917268189,1,1.1961802875190746,0,0.0012881087317364647,0.006039443949703127,0.0,1,1.1904737195486923,0,0.014257861989781047,0.0093992649926804,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.004793527044465649,1,1,1,1.556312976982331,lhs_main
302,244,2026-09-21T15:19:20,41.426639712347615,0.776040254300343,0.0023082813839520994,1,1.198624561779805,0,0.0033670152590161394,0.00587493198690936,0.0,1,1.1865946387296396,0,0.009625183877239344,0.011484382033813745,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.010138190968943394,1,1,1,1.9548110615413885,lhs_main
298,240,2026-09-21T15:19:20,113.7985371087414,0.7940107690507588,0.003332751464548818,1,114.62100005810598,0,0.001861796479863229,0.04972600605105981,3.42,1,1.2054746521230522,0,0.01109911378163787,0.009634700021706522,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,94.08370819431026,0,1,1,0.19375575854238905,lhs_main
303,245,2026-09-21T15:19:20,20.911982260094526,0.7306256546766242,0.0020855343614482823,1,1.1960345411299886,0,0.003241084917395349,0.0060099149704910815,0.0,1,1.187368841611068,0,0.0027246796263143834,0.010401164996437728,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0072982372580728625,1,1,1,1.7306675797424518,lhs_main
304,246,2026-09-21T15:19:20,112.00603697665889,0.19242159068599574,0.004923388348072193,1,1.2314714399573636,0,0.0012165702543827624,0.005995800951495767,0.0,1,1.619790103937037,0,0.013571020606578393,0.0103846580022946,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.23973394024067193,0,1,1,1.7319884509681645,lhs_main
305,247,2026-09-21T15:19:20,29.653249300512414,0.20115002304689064,0.004986456114218991,1,1.231323767453033,0,0.001140041966970395,0.005909757979679853,0.0,1,1.559214443961735,0,0.8374297325735371,0.009604027029126883,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.21029222617742038,0,1,1,1.6251134246359034,lhs_main
307,249,2026-09-21T15:19:20,39.10206005163662,0.23722024376270712,0.005704560424700902,1,1.2402620304177117,0,0.0010013381152943238,0.005995844025164843,0.0,1,1.7706602135600318,0,0.15247286473818544,0.009339486015960574,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2995482583730273,0,1,1,1.5576599352421956,lhs_main
308,250,2026-09-21T15:19:20,101.20441660418524,0.6090237935969284,0.006099301085591041,1,1.1881912392078264,0,0.000535549180526277,0.006018765969201922,0.0,1,1.1868927696472875,0,0.010106234980225845,0.009090139996260405,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0010940074737541686,1,1,1,1.5102996266634605,lhs_main
306,248,2026-09-21T15:19:20,55.375226045027155,0.5073426742556,0.0008835625099595331,1,56.20837013598122,0,0.008404715109390847,0.026070850028190762,1.726,1,1.1861731804409283,0,0.00524993219499528,0.01006291899830103,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,46.38631007918022,0,1,1,0.38598354052207196,lhs_main
311,253,2026-09-21T15:19:20,68.52545953173865,0.19933182213876063,0.002158251483342167,0,11.454435991359436,1,0.0016099595511238603,0.0015589399845339358,0.0,1,1.1854669355612835,0,0.0006642025558373329,0.0098375310190022,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,8.66238335946173,0,0,0,6.310397524342959,lhs_main
309,251,2026-09-21T15:19:20,43.38303614553763,0.7838223536058072,0.00022716704340822842,1,44.20817703687839,0,0.001316815187696576,0.02153458504471928,1.3780000000000001,0,5.856854536611761,1,0.07453929775038771,0.015153757005464286,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.234]]",8,6.54810910199815,0,0,0,0.7036939404216799,lhs_main
310,252,2026-09-21T15:19:20,35.01505966655602,0.5566483836731356,0.001519408468364781,1,1.1906947768212894,0,0.0007812798547524862,0.005982709990348667,0.0,1,1.1863925030268778,0,0.0007835897501137253,0.009933302993886173,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0036263494445852437,1,1,1,1.6603350337740956,lhs_main
312,254,2026-09-21T15:19:20,89.6649388742665,0.2838014385251636,0.006531620469075974,1,1.2483487405248452,0,0.0014363479596671868,0.006145832012407482,0.0,1,1.298338009179192,0,0.1136102529498495,0.009878939017653465,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.03850250728309956,1,1,1,1.6074209314067518,lhs_main
313,255,2026-09-21T15:19:20,107.42690869038887,0.15636479594413288,0.007507186054526294,1,1.3112339627637961,0,0.00032951421308643,0.005906072037760168,0.0,1,1.677958473006599,0,0.011551117336536467,0.009628831001464278,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.21855398458443298,0,1,1,1.6303273884745801,lhs_main
314,256,2026-09-21T15:19:20,25.790207258035345,0.4132716507893822,0.005014049635625997,1,1.1918520829762769,0,0.0009981001452106612,0.005864785984158516,0.0,1,1.73855630893631,0,0.02134713284179224,0.009485898015554994,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.31445873978883077,0,1,1,1.6174329363727051,lhs_main
315,257,2026-09-21T15:19:20,22.828374939075037,0.5521936998250845,0.0027597659305261387,1,1.2039425505521466,0,0.003464997223233919,0.005872729001566768,0.0,1,1.1863330877643241,0,0.0018685040948839928,0.009518667007796466,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.014843607557981872,1,1,1,1.6208251743366686,lhs_main
316,258,2026-09-21T15:19:20,46.26454252012712,0.2539585497952199,0.0054975783110791454,1,1.2318023702679175,0,0.0012091176818432958,0.006407338951248676,0.0,1,1.2684948126220463,0,0.0926501299921325,0.00959104299545288,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.028925969573563803,1,1,1,1.4968839745217097,lhs_main
317,259,2026-09-21T15:19:20,38.820873023723266,0.7276597420676019,0.0052921974661862305,1,1.248543708287615,0,0.0051355518754825765,0.006137303018476814,0.0,0,1.2212125683862454,1,0.01863494802421027,0.007369061990175396,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.02238032968943806,0,0,0,1.2007003675702959,lhs_main
319,261,2026-09-21T15:19:20,86.74021126977621,0.7109735516487636,0.004345648958916035,1,1.23246596287435,0,0.005547954708574744,0.005919207993429154,0.0,0,1.2143194615377821,1,0.028180715413999274,0.007227453985251486,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.014943762256422672,0,0,0,1.2210170673635057,lhs_main
320,262,2026-09-21T15:19:20,54.545034989848986,0.39135881941295936,0.004828998501088968,1,1.19336505708433,0,0.000802189620004361,0.0061312500038184226,0.0,1,1.4969996985695775,0,0.017515429659983546,0.00938801997108385,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.2028287926680135,0,1,1,1.531175529498418,lhs_main
318,260,2026-09-21T15:19:20,70.02944377407361,0.3641127560072267,0.002066346485261695,1,70.82859349360928,0,0.0014760640031495926,0.03254000697052106,2.15,1,1.1856445827952518,0,0.009259616908847303,0.009254142991267145,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,58.738470129577294,0,1,1,0.2843927783927871,lhs_main
323,265,2026-09-21T15:19:20,118.51841160977374,0.42460845021075855,0.0060708020491260315,1,1.200927235126124,0,0.0008048582304507325,0.005919472954701632,0.0,1,1.3585633035770344,0,0.026358804654652304,0.009852507035247982,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.11603144883706332,0,1,1,1.6644230171577143,lhs_main
324,266,2026-09-21T15:19:20,23.200483992547415,0.3580187665858311,0.0049984765945533865,1,1.200779250212897,0,0.0009434067981103073,0.006133029994089156,0.0,1,1.184986437473847,0,0.04670520157058878,0.009251773008145392,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.01332742066881136,1,1,1,1.5085158587292078,lhs_main
321,263,2026-09-21T15:19:20,92.38303768175284,0.2311213022860361,0.002372517773637735,1,93.17205737746815,0,0.001392963457715191,0.041474131983704865,2.798,1,1.1853468304801806,0,0.05611319358035815,0.009702428011223674,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,77.6032028614987,0,1,1,0.23393926640913776,lhs_main
322,264,2026-09-21T15:19:20,95.83851367880474,0.7146017592819065,0.0023632582070878217,1,96.69068802238895,0,0.0029891179292636815,0.04263008799171075,2.9,1,1.187416956691367,0,0.0009172959775840806,0.010503726021852344,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,80.42943174048067,0,1,1,0.2463923138956399,lhs_main
325,267,2026-09-21T15:19:20,42.52152618141564,0.5789185817356003,0.004776049334461915,1,1.1931223619652787,0,0.0010199096767860073,0.00600490701617673,0.0,1,1.1922233589449813,0,0.149120200793344,0.009295715019106865,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.0007540558684346461,1,1,1,1.5480198101427658,lhs_main
328,270,2026-09-21T15:19:20,77.87309194700964,0.3501193905526695,0.0058972738916559155,1,1.2162891238508744,0,0.0015140716779030354,0.005976518034003675,0.0,1,1.4353463492792424,0,0.025048880599111496,0.009220398962497711,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.15261628354603568,0,1,1,1.542771043279352,lhs_main
326,268,2026-09-21T15:19:20,63.973126617337385,0.7574884701515212,0.0014549253332984359,1,64.75997907711609,0,0.00668675114954027,0.029967841983307153,1.974,1,1.1871609821452562,0,0.007513883490492884,0.010736603988334537,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,53.55029271606596,0,1,1,0.35827084226869244,lhs_main
330,272,2026-09-21T15:19:20,79.54309182497764,0.2863442044817178,0.00774023844612991,1,1.2810124516811041,0,0.0010146427497046751,0.006054940982721746,0.0,1,1.6784469912953635,0,0.011551082552476633,0.009544511034619063,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.23678706666067187,0,1,1,1.5763177645917743,lhs_main
329,271,2026-09-21T15:19:20,76.40815814543109,0.45034725162979516,0.0004553462938088808,1,77.24280897058345,0,0.0032265458755731287,0.0349454460083507,2.336,1,1.186001158523165,0,0.000680923696947751,0.009894541988614947,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,64.1287803687881,0,1,1,0.28314252982349997,lhs_main
333,275,2026-09-21T15:19:20,65.34012334169704,0.7912620791137228,0.006186840122445301,1,1.2743001169345618,0,0.005637687875110353,0.00595847301883623,0.0,0,1.2354855867670678,1,0.018605309426328057,0.006844061019364744,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,0.031416416818800114,0,0,0,1.1486266695727156,lhs_main
327,269,2026-09-21T15:19:20,97.15960419246225,0.31277526370660014,8.747521335997385e-06,1,98.00141549153527,0,0.0010764008715088444,0.044080485007725656,2.938,0,82.54113339867042,1,0.060532990840332895,0.05401642998913303,0.548,"[[5, 0.548], [3, 0.556], [2, 0.56], [6, 0.5640000000000001], [1, 0.5680000000000001], [4, 0.5680000000000001], [7, 0.5680000000000001], [0, 0.5720000000000001]]",8,0.18730397144163613,0,0,0,1.2254046202002082,lhs_main
332,274,2026-09-21T15:19:20,62.051536410116405,0.3007729572881708,0.0016535449726558483,1,62.896829592496175,0,0.0009585966232217334,0.029692975978832692,1.92,1,1.1854939111950105,0,0.0014775929448303503,0.009493952034972608,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,52.05537970169281,0,1,1,0.3197373022407921,lhs_main
331,273,2026-09-21T15:19:20,99.93493145389667,0.7539273092598079,0.0002795273271154388,1,100.75990867961703,0,0.0028775453989199683,0.0448771680239588,3.0180000000000002,1,1.1855344559573993,0,0.011391477825787854,0.015676980023272336,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,83.99112630028672,0,1,1,0.3493308671996144,lhs_main
336,278,2026-09-21T15:19:20,104.11232274828315,0.5025332397679786,0.00408008477201704,0,21.212946413106128,1,0.050654590651941826,0.0013955020112916827,0.0,1,1.1849324472887328,0,0.009142531201129242,0.008994214003905654,0.0,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0], [4, 0.0], [5, 0.0], [6, 0.0], [7, 0.0]]",8,16.902241146019662,0,0,0,6.445145855132498,lhs_main
