case_id,task,task_id,strength,friction,misalignment,lf_success,hf_success,lf_placement,hf_placement,lf_peak_force,hf_peak_force,lf_wall_time,hf_wall_time,force_error,adequate
160,hdd,0,31.863738963523765,0.1228255334377071,0.005077645166709093,1,1,1,1,31.99435200287377,0.0,0.4234988000243902,0.3777066000038758,3.199435200287377,0
161,hdd,0,117.89431969622758,0.11391586038668616,0.0006821759988224837,1,1,1,1,118.07316512707676,0.0,0.36733699997421354,0.4577806999441236,11.807316512707676,0
162,hdd,0,41.841955774969946,0.4074736166408569,0.0071314011217834105,1,1,1,1,42.070562009539,0.0,0.3851729999296367,0.3435324999736622,4.2070562009539,0
163,hdd,0,114.47807603318937,0.3550286615774092,0.0068093880404746345,1,1,1,1,115.05936513049444,0.0,0.4480174999916926,0.34533849998842925,11.505936513049445,0
164,hdd,0,83.78252231449298,0.684928833645744,0.0018723351407470413,1,1,1,1,84.28070355624531,0.0,0.4033756999997422,0.3436628000345081,8.42807035562453,0
165,hdd,0,60.81695187213344,0.33232669087791367,0.0037166396671749055,1,1,1,1,61.179379660246184,0.0,0.3980355999665335,0.3548108999384567,6.117937966024618,0
166,hdd,0,49.21311422184992,0.5211369417625843,0.002913687848307141,1,1,1,1,49.7661228371026,0.0,0.4293576000491157,0.402568299905397,4.97661228371026,0
167,hdd,0,118.03786570442543,0.19585086653964456,0.004253236455328451,1,1,1,1,118.06507624551266,0.0,0.42702770000323653,0.5205469999928027,11.806507624551266,0
168,hdd,0,102.49324162841981,0.3641336357082178,0.0028449479815534882,1,1,1,1,102.8868919192671,0.0,0.44731059996411204,0.3632913999026641,10.28868919192671,0
169,hdd,0,21.720872545884976,0.3811803361581261,0.0042102438206843935,1,1,1,1,21.94869792834151,0.0,0.4031219999305904,0.49496999999973923,2.194869792834151,0
170,hdd,0,36.64264695097569,0.5810353491742413,0.005731851522215816,1,1,1,1,37.002626394088,0.0,0.35104939993470907,0.35112699994351715,3.7002626394087996,0
171,hdd,0,91.9064628546221,0.3582203632388298,0.0001820534814615575,1,1,1,1,92.3005237973841,0.0,0.3774567999644205,0.5403831999283284,9.23005237973841,0
172,hdd,0,114.228702210066,0.6069337173443081,0.005546275124171731,1,1,1,1,114.71610344296569,0.0,0.4643493000185117,0.499977600062266,11.471610344296568,0
173,hdd,0,118.39094219182644,0.19833472127832602,0.005483406358048225,1,1,1,1,118.73576087876026,0.0,0.5168730999575928,0.49930080003105104,11.873576087876026,0
174,hdd,0,78.94879570031313,0.7635980390481281,0.0007434753985102694,1,1,1,1,79.00484473289895,0.0,0.4205093999626115,0.43451930000446737,7.900484473289895,0
175,hdd,0,42.21169354630725,0.34043033191123107,0.006053454280731103,1,1,1,1,42.54156411861341,0.0,0.3710286000277847,0.4246226999675855,4.254156411861341,0
176,hdd,0,93.7426317028818,0.4632744231435183,0.007341662265355571,1,1,1,1,93.82675318315415,0.0,0.32512940000742674,0.3312052999390289,9.382675318315416,0
177,hdd,0,79.76486454483866,0.5027617027112848,0.007982909636411037,1,1,1,1,79.91202916333101,0.0,0.3379376999801025,0.42812810000032187,7.991202916333101,0
178,hdd,0,117.32975745167477,0.5895121987965948,0.005105997645254207,1,1,1,1,117.65800125320398,0.0,0.35722869995515794,0.3349260000977665,11.765800125320398,0
179,hdd,0,30.278749565247235,0.6456128839749548,0.004831031885585327,1,1,1,1,30.41753733247954,0.0,0.31733929994516075,0.31576309993397444,3.041753733247954,0
180,hdd,0,91.33695566577212,0.5117027380012671,0.0002442914738431543,1,1,1,1,91.75078123851641,0.0,0.3774439999833703,0.3244030000641942,9.175078123851641,0
181,hdd,0,92.00322611189124,0.5920029429266729,0.0033747134503132174,1,1,1,1,92.48308197227409,0.0,0.33400889998301864,0.3268347999546677,9.24830819722741,0
182,hdd,0,57.86914242805269,0.2094798850048256,0.004406524528725473,1,1,1,1,57.90250367833498,0.0,0.3575359999667853,0.3160129999741912,5.790250367833498,0
183,hdd,0,77.52207365755913,0.7685715704868891,0.007275982054031647,1,1,1,1,77.57366272439938,0.0,0.36322289996314794,0.36650030000600964,7.757366272439938,0
184,hdd,0,74.27302444925637,0.7792167582149688,0.0015188093576273525,1,1,1,1,74.4146350653502,0.0,0.3339988000225276,0.36355909996200353,7.44146350653502,0
185,hdd,0,68.5890492383521,0.4049851948959329,0.0035602613988692917,1,1,1,1,68.70095339700599,0.0,0.3306319999974221,0.38207880000118166,6.870095339700599,0
186,hdd,0,65.47118494232839,0.11751565672301512,0.003277756924411817,1,1,1,1,65.74451891237261,0.0,0.3201375000644475,0.3310539999511093,6.574451891237262,0
187,hdd,0,51.58544418198143,0.27069829376888743,0.003822997634653908,1,1,1,1,52.03187582615669,0.0,0.33207780006341636,0.3237665999913588,5.203187582615669,0
188,hdd,0,62.450283649955246,0.6864361924041802,0.0002996559194922792,1,1,1,1,62.81288680222721,0.0,0.35159919993020594,0.35573339997790754,6.281288680222721,0
189,hdd,0,89.64729717275952,0.565811247101824,0.0014789459350596887,1,1,1,1,90.06222103506798,0.0,0.32333469996228814,0.32679239998105913,9.006222103506797,0
190,hdd,0,27.220514505567557,0.5390295492956633,0.007107131399771005,1,1,1,1,27.302178809402335,0.0,0.3263305000727996,0.36540729994885623,2.7302178809402333,0
191,hdd,0,86.4104574701802,0.17034529712727728,0.0030798722271225733,1,1,1,1,86.55975340036738,0.0,0.39160610001999885,0.32760940003208816,8.655975340036738,0
192,hdd,0,38.36348258537622,0.1639633774720804,0.005897326018697768,1,1,1,1,38.61645291150464,0.0,0.3641787999076769,0.32804910000413656,3.861645291150464,0
193,hdd,0,26.55313640146949,0.5678360937634266,0.002599162372239878,1,1,1,1,26.587893962043463,0.0,0.35014220001176,0.43422149994876236,2.6587893962043463,0
194,hdd,0,55.96500676136798,0.6637367108176965,0.005815537662065289,1,1,1,1,56.17612979274007,0.0,0.40214089991059154,0.3355177000630647,5.617612979274007,0
195,hdd,0,23.123055919878418,0.2349191513076471,0.004284297183050411,1,1,1,1,23.449689795069606,0.0,0.362168199964799,0.34498130006249994,2.3449689795069606,0
196,hdd,0,57.269465663445764,0.7626087460258033,0.0026952677211065593,1,1,1,1,57.7488214005605,0.0,0.3303958000615239,0.35939970007166266,5.77488214005605,0
197,hdd,0,65.85059755724771,0.21594908483101818,0.0035840406082251267,1,1,1,1,66.33948329173074,0.0,0.3475335999391973,0.37730299995746464,6.633948329173075,0
198,hdd,0,98.66422851456899,0.32801794841793147,0.0053145857742480295,1,1,1,1,98.92618289734583,0.0,0.3715254000853747,0.38595280004665256,9.892618289734582,0
199,hdd,0,32.12207674231025,0.4733757861224007,0.0025167904610757857,1,1,1,1,32.48208617695645,0.0,0.33043329999782145,0.3418999999994412,3.248208617695645,0
200,hdd,0,24.174164708790755,0.27788999068590403,0.0013625779234142919,1,1,1,1,24.400322652273143,0.0,0.32680159993469715,0.33356699999421835,2.4400322652273143,0
201,hdd,0,103.75976801776055,0.7090858404783849,0.0006458131954469819,1,1,1,1,104.00031887449686,0.0,0.4645136999897659,0.4251432999735698,10.400031887449686,0
202,hdd,0,63.37773285391269,0.6667337571672383,0.0063804689732535,1,1,1,1,63.65765478015453,0.0,0.32675560005009174,0.34129939996637404,6.365765478015453,0
203,hdd,0,86.18663710015754,0.3740427577943738,0.004329223935747138,1,1,1,1,86.6775323225459,0.0,0.3388985999627039,0.3442581999115646,8.66775323225459,0
204,hdd,0,25.343394961098145,0.14670265114332623,0.0027656472467869897,1,1,1,1,25.48447568817842,0.0,0.33218390005640686,0.37044329999480397,2.548447568817842,0
205,hdd,0,53.088748834187356,0.45291670507815107,0.004470760190364986,1,1,1,1,53.24126266878135,0.0,0.33953520003706217,0.34672869998030365,5.324126266878135,0
206,hdd,0,33.95871007504526,0.15590445709266668,0.0032326041832658886,1,1,1,1,34.068866480450495,0.0,0.4218337000347674,0.328568400000222,3.4068866480450497,0
207,hdd,0,96.8367667527277,0.4873670729378452,0.0005209340411681693,1,1,1,1,96.97944862600063,0.0,0.42437330004759133,0.37744309997651726,9.697944862600064,0
208,hdd,0,20.007361006975387,0.29037298932821387,0.0029921684759850672,1,1,1,1,20.34904007830005,0.0,0.47154310008045286,0.4769050000468269,2.034904007830005,0
209,hdd,0,115.30506024256272,0.6120372560096785,0.003871945072347047,1,1,1,1,115.80186675587112,0.0,0.3347387000685558,0.3214960000477731,11.580186675587111,0
210,hdd,0,72.35843277759336,0.7747473061218927,0.0007190141139413021,1,1,1,1,72.63214419439991,0.0,0.329008899978362,0.33142160007264465,7.263214419439992,0
211,hdd,0,41.20909921956442,0.44988637023126776,0.005970419138903612,1,1,1,1,41.453608504870274,0.0,0.34890230000019073,0.36976599995978177,4.145360850487028,0
212,hdd,0,53.774898123777504,0.4903357308752727,0.0034993674484599573,1,1,1,1,54.33749153220262,0.0,0.3511648999992758,0.34131609997712076,5.433749153220262,0
213,hdd,0,72.04484781731477,0.42027465990688817,0.002671976757543823,1,1,1,1,72.12798982493628,0.0,0.3348833000054583,0.32838859991170466,7.212798982493628,0
214,hdd,0,37.650345430058906,0.4821194179823036,0.0072367493927099945,1,1,1,1,38.17302019005337,0.0,0.3585873000556603,0.32595410000067204,3.817302019005337,0
215,hdd,0,115.71395823179174,0.30998949970847417,0.007826276550876898,1,1,1,1,115.94752607336996,0.0,0.4480695999227464,0.33901210001204163,11.594752607336996,0
216,hdd,0,119.7742375335452,0.5199309163253666,0.0061492971851319096,1,1,1,1,119.99246437638473,0.0,0.40223639993928373,0.3279712999938056,11.999246437638472,0
217,hdd,0,105.0347883728721,0.5417662367793363,0.005673662443643718,1,1,1,1,105.39681122746316,0.0,0.40050510002765805,0.3381273999111727,10.539681122746316,0
218,hdd,0,27.71573962345603,0.1785212600120445,0.003310577475436158,1,1,1,1,27.743484918795545,0.0,0.32705199997872114,0.3380287999752909,2.7743484918795547,0
219,hdd,0,71.56701878296036,0.7379559194146059,0.002736081598193391,1,1,1,1,71.57136599282002,0.0,0.3241495001129806,0.3565575999673456,7.157136599282002,0
220,hdd,0,43.24172498308164,0.36159803235493226,0.00012833083514828022,1,1,1,1,43.3932005701513,0.0,0.37943760002963245,0.33534449990838766,4.33932005701513,0
221,hdd,0,44.971729469588084,0.47953550381006016,0.0030475296227295587,1,1,1,1,45.25520807705266,0.0,0.33335359999909997,0.32753849995788187,4.5255208077052655,0
222,hdd,0,56.06418946467457,0.2376695988031776,0.006525430345146369,1,1,1,1,56.122154880406015,0.0,0.3415896000806242,0.33688159997109324,5.612215488040602,0
223,hdd,0,82.86401934962291,0.5476807503512642,0.001931336748543386,1,1,1,1,83.11221548369687,0.0,0.35793729999568313,0.3535905999597162,8.311221548369687,0
224,hdd,0,112.66747332091235,0.5043646109763852,0.006917460990922311,1,1,1,1,112.89078427924353,0.0,0.3369484000140801,0.35955699998885393,11.289078427924354,0
225,hdd,0,59.53587696902607,0.2915309695593337,0.000573415557436524,1,1,1,1,59.76030320592578,0.0,0.403003100072965,0.39070089999586344,5.976030320592578,0
226,hdd,0,56.95521102889565,0.6591474502525354,0.0005048755554973929,1,1,1,1,57.00061712409932,0.0,0.34759729995857924,0.33612660004291683,5.700061712409932,0
227,hdd,0,59.93267365410374,0.795292106177667,0.00022791253555999567,1,1,1,1,59.94426919165754,0.0,0.3640914000570774,0.3339951999951154,5.994426919165754,0
228,hdd,0,27.455153245016067,0.1808656509211159,0.002388789819426526,1,1,1,1,27.587172362560608,0.0,0.39908319991081953,0.47068280004896224,2.758717236256061,0
229,hdd,0,84.34693024238514,0.3245787527163252,0.0056122438230148015,1,1,1,1,84.40130309637142,0.0,0.3689262999687344,0.3764035999774933,8.440130309637143,0
230,hdd,0,33.57181970829606,0.6719070074695297,0.005353730743549849,1,1,1,1,33.70114032558442,0.0,0.38195190008264035,0.3453629999421537,3.3701140325584418,0
231,hdd,0,45.224885756494444,0.6415455154330132,0.001852545545192398,1,1,1,1,45.76647973372734,0.0,0.39962209993973374,0.33603390003554523,4.576647973372734,0
232,hdd,0,23.752560683527342,0.6189549288136179,0.004009241621093081,1,1,1,1,24.025354196141315,0.0,0.3434427999891341,0.32467370002996176,2.4025354196141313,0
233,hdd,0,52.90020556949506,0.7924367985228713,0.0014314002040755024,1,1,1,1,53.12589995984061,0.0,0.3485428000567481,0.37643219996243715,5.312589995984061,0
234,hdd,0,43.94818614530553,0.3499599331476548,0.0016724467484466638,1,1,1,1,44.136358947173846,0.0,0.3857204000232741,0.32016909995581955,4.413635894717385,0
235,hdd,0,69.14617020186186,0.41315205967467017,0.007445764690416648,1,1,1,1,69.46450225088566,0.0,0.34862039994914085,0.44285969994962215,6.946450225088566,0
236,hdd,0,113.52053791380526,0.10588873294663098,0.0016801412866950661,1,1,1,1,113.88266829227716,0.0,0.36889779998455197,0.32884810003452003,11.388266829227716,0
237,hdd,0,116.10846750767365,0.5764325102993917,0.001895931894154154,1,1,1,1,116.29128505061016,0.0,0.34618049999698997,0.32215649995487183,11.629128505061015,0
238,hdd,0,86.73747005459022,0.5499012481951084,0.004758342113766998,1,1,1,1,87.30798238116888,0.0,0.3338933999184519,0.34898670006077737,8.730798238116888,0
239,hdd,0,81.96603528089514,0.7728098483713506,0.0024811906819149914,1,1,1,1,81.98359492023796,0.0,0.356773899984546,0.364597599953413,8.198359492023796,0
240,hdd,0,96.16242264523329,0.6963230641833086,0.0034123775266288493,1,1,1,1,96.56304131192769,0.0,0.4082215999951586,0.33598500001244247,9.656304131192769,0
241,hdd,0,55.01340849255693,0.14409299373702963,0.0011455712241785375,1,1,1,1,55.301563393796286,0.0,0.35533130005933344,0.3725794000783935,5.530156339379628,0
242,hdd,0,115.58464446283168,0.20484709565419046,0.0012411968575356865,1,1,1,1,115.61889462637778,0.0,0.48850300000049174,0.38161849998869,11.561889462637778,0
243,hdd,0,88.16130406624762,0.7526040034522667,0.006211974387131337,1,1,1,1,88.55808225592577,0.0,0.33279010001569986,0.3257384999888018,8.855808225592577,0
244,hdd,0,99.62946654391693,0.6941028231180235,0.0075717192413112915,1,1,1,1,99.67443674397609,0.0,0.33648219995666295,0.38701999990735203,9.96744367439761,0
245,hdd,0,53.43393675813003,0.39818361873644215,0.006738611424832437,1,1,1,1,53.92307717817784,0.0,0.3384008000139147,0.3428976000286639,5.3923077178177845,0
246,hdd,0,22.5352914076073,0.15036124418950533,0.006586622381128672,1,1,1,1,23.01237241115124,0.0,0.4512712999712676,0.3353285000193864,2.301237241115124,0
247,hdd,0,58.295976543000435,0.1586535493512713,0.0032266337849996825,1,1,1,1,58.39018414440877,0.0,0.5234794999705628,0.3709769000997767,5.839018414440877,0
248,hdd,0,45.830610881395714,0.18752449531814985,0.007297784155706383,1,1,1,1,45.960314105458934,0.0,0.3740694000152871,0.33216669992543757,4.596031410545893,0
249,hdd,0,57.52289099328451,0.24051197734577134,0.0028842345678342677,1,1,1,1,57.693238093043185,0.0,0.3647445000242442,0.35059519996866584,5.769323809304319,0
250,hdd,0,33.246550485528246,0.17624752230440865,0.007620200457252578,1,1,1,1,33.73972303048234,0.0,0.4122338000452146,0.37374950002413243,3.373972303048234,0
251,hdd,0,58.50671219981631,0.4950723971654628,0.0015939132566543089,1,1,1,1,58.83845060982709,0.0,0.3763501999201253,0.3355795999523252,5.8838450609827095,0
252,hdd,0,85.55642141931504,0.226162435892292,0.007012038152270748,1,1,1,1,85.62289304589044,0.0,0.3403606000356376,0.3715471000177786,8.562289304589044,0
253,hdd,0,25.84641013158681,0.3176730312362742,0.0037559878930251336,1,1,1,1,26.065023939163723,0.0,0.3553165999474004,0.3394859000109136,2.6065023939163723,0
254,hdd,0,75.3175419933315,0.6060108541328435,0.005868831381505848,1,1,1,1,75.75650006204602,0.0,0.40732140000909567,0.36748250003438443,7.575650006204602,0
255,hdd,0,34.66358007272629,0.41689391539210685,0.005199165772989289,1,1,1,1,34.77583276717584,0.0,0.4269982000114396,0.4827563000144437,3.477583276717584,0
256,hdd,0,63.96312351081259,0.3855529849978674,0.0010068896291002911,1,1,1,1,64.53084244501927,0.0,0.3764477999648079,0.45126899995375425,6.453084244501928,0
257,hdd,0,109.81026264985644,0.3786228774402124,0.007310681724450939,1,1,1,1,110.12308141872413,0.0,0.3702795000281185,0.37296609999611974,11.012308141872413,0
258,hdd,0,24.99841953569604,0.5740088045948679,0.0018234901576952808,1,1,1,1,25.504704406184906,0.0,0.3383859000168741,0.3486686000833288,2.550470440618491,0
259,hdd,0,76.2790855046317,0.627863146094351,0.007497186892218919,1,1,1,1,76.41520079907455,0.0,0.37708550004754215,0.36395310005173087,7.641520079907456,0
260,hdd,0,87.91524550541527,0.7955228147445604,0.003347881135192036,1,1,1,1,88.42358655743578,0.0,0.3760234001092613,0.3527451000409201,8.842358655743578,0
261,hdd,0,85.79885851522222,0.2843691510882255,0.005377025704569621,1,1,1,1,86.12874599512668,0.0,0.3498457999667153,0.3311137999407947,8.612874599512669,0
262,hdd,0,95.3956135513933,0.722257068725067,0.0006186876394068936,1,1,1,1,95.85465766193254,0.0,0.332340499968268,0.3238944999175146,9.585465766193254,0
263,hdd,0,97.13308869371247,0.3888285033778074,0.0031356259708322873,1,1,1,1,97.67316933201701,0.0,0.3405930999433622,0.3538001000415534,9.767316933201702,0
264,hdd,0,50.22745478854549,0.37748441374947916,0.0014125377394640082,1,1,1,1,50.23297619609974,0.0,0.3333810999756679,0.3403652999550104,5.023297619609974,0
265,hdd,0,67.55117378153093,0.10228892032175921,0.0024222536597978193,1,1,1,1,68.01257937239654,0.0,0.3438050999538973,0.3309879000298679,6.801257937239654,0
266,hdd,0,51.09160555971637,0.27334778711673835,0.0003536378563611365,1,1,1,1,51.45633663374114,0.0,0.33983339997939765,0.32574470003601164,5.145633663374114,0
267,hdd,0,105.56094894295667,0.7535899546000587,0.003850831185385908,1,1,1,1,105.89993853993414,0.0,0.3430439999792725,0.3213511999929324,10.589993853993414,0
268,hdd,0,71.95799121941778,0.6153313231232705,0.006274850788615209,1,1,1,1,72.31655171972612,0.0,0.45173410000279546,0.32590289996005595,7.231655171972612,0
269,hdd,0,50.60901868785264,0.595816317029642,0.002853552680641901,1,1,1,1,50.91001393199544,0.0,0.3727861000224948,0.3613638000097126,5.0910013931995435,0
270,hdd,0,60.33199746508889,0.7906279804622391,0.004373517744481853,1,1,1,1,60.69101050258183,0.0,0.38680370000656694,0.34431479999329895,6.069101050258183,0
271,hdd,0,82.13845372195527,0.25837054339045684,0.0005894052746732241,1,1,1,1,82.42590854425269,0.0,0.3353931999299675,0.3512107999995351,8.24259085442527,0
272,hdd,0,41.373206566624106,0.37174886570274013,0.0057700855458703805,1,1,1,1,41.42499987115347,0.0,0.3454051000298932,0.36848860001191497,4.142499987115347,0
273,hdd,0,104.24227093616638,0.23288212070846534,0.006490811530429578,1,1,1,1,104.80033427416795,0.0,0.34260119998361915,0.3317638000007719,10.480033427416796,0
274,hdd,0,77.90174826893241,0.40178488422445924,0.005791033461950864,1,1,1,1,78.0629959654027,0.0,0.4213487000670284,0.40474480006378144,7.806299596540271,0
275,hdd,0,101.99394648536187,0.4346100011924,0.004607165852275017,1,1,1,1,102.42764441457402,0.0,0.3359956000931561,0.333477700012736,10.242764441457402,0
276,hdd,0,101.37537050069874,0.4377414494846892,0.004570379463113722,1,1,1,1,101.83615140388672,0.0,0.37448239990044385,0.33491109998431057,10.183615140388671,0
277,hdd,0,45.48215305330346,0.6030756114998618,0.0025419301129706723,1,1,1,1,45.792268038501675,0.0,0.3288408999796957,0.3464232999831438,4.579226803850167,0
278,hdd,0,22.758076788428188,0.2200104784775881,0.0010731087403417399,1,1,1,1,22.810356882332663,0.0,0.3336987999500707,0.3306291999761015,2.281035688233266,0
279,hdd,0,37.672194308002354,0.2833550310948981,0.0031596111186163855,1,1,1,1,37.952324328970775,0.0,0.3335254000267014,0.33701980009209365,3.7952324328970777,0
280,hdd,0,40.9958433740196,0.24280926670194247,0.004626127198212106,1,1,1,1,41.34733229112011,0.0,0.3413947999943048,0.34968639991711825,4.134733229112011,0
281,hdd,0,31.19734618987981,0.1347804987527914,0.00568294249542199,1,1,1,1,31.4778822466109,0.0,0.3301357999444008,0.3393118999665603,3.14778822466109,0
282,hdd,0,119.2016642533198,0.5604073096041785,0.006796016689163516,1,1,1,1,119.31600240464014,0.0,0.3544359999941662,0.36145150009542704,11.931600240464014,0
283,hdd,0,55.34615012348632,0.6712503025557491,0.0073813455468560146,1,1,1,1,55.68027027821047,0.0,0.3837085000704974,0.34144129999913275,5.5680270278210475,0
284,hdd,0,54.04700571314743,0.7185373069303355,0.006474342735799379,1,1,1,1,54.49384967404085,0.0,0.4815913001075387,0.34259240003302693,5.449384967404085,0
285,hdd,0,39.176733037275056,0.29428851188935345,0.006669910247098379,1,1,1,1,39.21998301112897,0.0,0.3437829000176862,0.3362852999707684,3.9219983011128967,0
286,hdd,0,119.54031576832088,0.7031269545306846,0.006833554229052807,1,1,1,1,119.88557319969395,0.0,0.36165219999384135,0.35240540001541376,11.988557319969395,0
287,hdd,0,34.7562880077824,0.7468397596966059,0.007051468431502893,1,1,1,1,34.87600279667604,0.0,0.3453516000881791,0.3673396999947727,3.487600279667604,0
288,hdd,0,110.96512830106508,0.29622406232128456,0.007923584732284772,1,1,1,1,111.282867084579,0.0,0.4623372000642121,0.42203999997582287,11.1282867084579,0
289,hdd,0,91.06730085472722,0.17443365421995832,0.002341216070211162,1,1,1,1,91.31936156776898,0.0,0.3348355999914929,0.3228663000045344,9.131936156776899,0
290,hdd,0,65.0854665449641,0.43127933977930877,0.0023472206764344724,1,1,1,1,65.18211625798332,0.0,0.33976260002236813,0.35516139992978424,6.518211625798332,0
291,hdd,0,20.874285106548108,0.34798827075472144,0.006962998104306986,1,1,1,1,20.928507127376285,0.0,0.3425432000076398,0.33503509999718517,2.0928507127376283,0
292,hdd,0,21.201790037283306,0.7502553575266008,0.005397100236562713,1,1,1,1,21.496205784455924,0.0,0.33361189998686314,0.339016699930653,2.1496205784455924,0
293,hdd,0,40.47300354208398,0.7453786733855422,0.0047306193398435285,1,1,1,1,40.852435024640734,0.0,0.3458158998982981,0.3497097999788821,4.085243502464073,0
294,hdd,0,38.6882062101445,0.4185755060678713,0.00759475354184665,1,1,1,1,38.73336621790817,0.0,0.3593105999752879,0.3356946000130847,3.873336621790817,0
295,hdd,0,117.54093133903899,0.3440804170406161,0.002209837101519301,1,1,1,1,118.00638494389001,0.0,0.34996670007240027,0.342796599958092,11.800638494389002,0
296,hdd,0,29.27904283314848,0.4600693551620815,0.0019909472598877626,1,1,1,1,29.755507081088652,0.0,0.3330270000733435,0.3375454999040812,2.975550708108865,0
297,hdd,0,39.68170053604806,0.35376494092749666,0.0010373620131972046,1,1,1,1,40.089594635712004,0.0,0.3524577000644058,0.4193604000611231,4.0089594635712,0
298,hdd,0,110.41549847899991,0.14461091587885833,0.00551258364381676,1,1,1,1,110.62204889975024,0.0,0.3363199000013992,0.3266367999603972,11.062204889975025,0
299,hdd,0,114.9326372994515,0.11123321235196747,0.003932746338630226,1,1,1,1,115.25062811777298,0.0,0.3483393000205979,0.3175498000346124,11.525062811777298,0
300,pcb,1,72.11590024576635,0.7228978575781757,0.005786132544350021,0,0,0,0,72.38590604472294,54.33537070206712,1.0068047000095248,1.1074617999838665,0.3322059849675254,0
301,pcb,1,80.72026247249633,0.6539633328889612,0.007140674527194571,0,0,0,0,80.89033652163246,59.238794909048124,0.9575429999968037,1.1712852999335155,0.3654959836003903,0
302,pcb,1,79.74940257606046,0.7690513848725505,0.00014880058907423285,0,0,0,0,79.89042509862561,59.0954550866954,0.9375188000267372,1.118517900002189,0.35188780560913113,0
303,pcb,1,113.1829895376663,0.6437709326484838,0.0050695492888217855,0,0,0,0,90.88544016094282,90.75558129766065,0.9755619999486953,1.155238699982874,0.0014308636606739857,1
304,pcb,1,26.90712232482702,0.2673500866385148,0.006362080011337407,0,0,0,0,26.922469352087262,15.686585696888937,1.0190326999872923,1.0445707000326365,0.7162733734611667,0
305,pcb,1,110.99864075833801,0.38394584454192804,0.0007746198928943037,0,0,0,0,91.59095971108728,70.91720585628724,1.075580499949865,1.5398073999676853,0.29151957702190245,0
306,pcb,1,53.38726507391051,0.6984180340667723,0.007853720305441134,0,0,0,0,53.68702203487183,38.694667462109535,1.159205700038001,1.4369323999853805,0.3874527307268646,0
307,pcb,1,116.68495777328306,0.36694926022925034,0.0037348568555048344,0,0,0,0,91.5737529633823,75.70007685731406,0.9822604999644682,1.1038667999673635,0.20969167753935442,0
308,pcb,1,98.66737275190863,0.3309212158065967,0.004076838383944204,0,0,0,0,91.85805406231596,64.19286227270864,1.1099310000427067,1.104509900091216,0.4309699055337041,0
309,pcb,1,104.41293372067439,0.6877056792390157,0.002284217523863505,0,0,0,0,90.4113211244204,76.0046867482322,1.0586028000107035,1.1029390000039712,0.189549289557769,0
310,pcb,1,87.89999357006783,0.6680475614552907,0.005171983473005375,0,0,0,0,88.05103710730671,62.95475722334653,0.9911825000308454,1.0863817000063136,0.39863992795533043,0
311,pcb,1,109.51634320689081,0.39970402802162364,0.005970155452684751,0,0,0,0,84.00899811788199,78.88845941162509,0.9512783999089152,1.1664707000600174,0.06490859048899522,1
312,pcb,1,21.55285830465919,0.782489379251976,0.006151894263718069,0,0,0,0,21.597535794886102,15.20700764585119,0.9956879999954253,0.9861272999551147,0.420235742485366,0
313,pcb,1,56.194054554948956,0.17369935766282574,0.00749084496420915,0,0,0,0,56.286028740652675,37.4921918974743,0.9384308001026511,1.0865551999304444,0.5012733556515389,0
314,pcb,1,63.804001199803565,0.2864938696563311,0.0053178528151495395,0,0,0,0,64.17972243223011,44.22478788590881,0.9306653999956325,1.0663327000802383,0.4512160600476157,0
315,pcb,1,45.972376161347604,0.25040871109213764,0.003337312827121889,0,0,0,0,46.06442099887235,29.18707338836953,0.9165963000850752,1.04252739995718,0.578247342100017,0
316,pcb,1,49.903734579896124,0.3214735953343937,0.0005781205308736943,0,0,0,0,50.003152605793794,33.19831916761529,1.0085611999966204,1.088159800041467,0.5061953092664853,0
317,pcb,1,50.191833602170874,0.21757161358429716,0.003409292484522675,0,0,0,0,50.29221931577239,32.276840786376006,0.9255373000632972,1.1130103999748826,0.5581518540996938,0
318,pcb,1,85.99867954542546,0.3383661412686708,0.0004145309515212001,0,0,0,0,86.2290737720464,59.97015415401503,0.9528718000510707,1.1285843000514433,0.43786646855356354,0
319,pcb,1,77.14212313039293,0.506463567619535,0.007046313412321996,0,0,0,0,77.28830109510159,56.481094449282516,0.9864762000506744,1.3846635000081733,0.36839241251783833,0
320,pcb,1,29.046021978283363,0.5565821142477685,0.0011948321452416176,0,0,0,0,29.248942621453544,18.07160417944347,1.010665399953723,1.0713030999759212,0.6185028363295135,0
321,pcb,1,75.6624321392618,0.565742533547187,0.0027571598629718913,0,0,0,0,75.84910343687788,54.68707264624879,0.9525265000993386,1.1059041999978945,0.38696587267559085,0
322,pcb,1,88.47782745625514,0.704616095488456,0.0031512592447182886,0,0,0,0,88.56745380428022,63.332049801169305,0.9385446000378579,1.2067509999033064,0.39846182276331427,0
323,pcb,1,87.16782157016806,0.5173803876005737,0.00793331795728493,0,0,0,0,79.80917131194025,62.58511821118986,0.9413562000263482,1.1266618999652565,0.2752100434264392,0
324,pcb,1,32.69350463696677,0.4386113364408156,0.003235357984178496,0,0,0,0,32.79156405192993,20.847797699077766,1.0126517999451607,1.0748782999580726,0.5729030243506495,0
325,pcb,1,23.78036475340999,0.462065591722849,0.006035012309048673,0,0,0,0,23.849873563788382,13.849828798851494,0.972926800022833,1.0728913000784814,0.722033817902944,0
326,pcb,1,100.45860238300224,0.19239588962315585,0.0009760131529982914,0,0,0,0,88.90047806796501,66.69468654889772,0.9704864000668749,1.150977800018154,0.3329469357770644,0
